Gene_symbol	NAME	log2FoldChange	pvalue	FDR	1posH	2posH	3posH	4posH	5posH	6posH	1negH	2negH	3negH	4negH	5negH	6negH
Pafah1b1	platelet-activating factor acetylhydrolase; isoform 1b; subunit 1	-1.062718633	0.401973397	0.999902145	383.1558951	382.4162017	382.5016873	387.0963791	314.9029496	356.7414931	386.7360904	381.2228163	413.0315282	395.6245464	401.0390022	367.6837306
Pafah1b2	platelet-activating factor acetylhydrolase; isoform 1b; subunit 2	-1.036333416	0.559594319	0.999902145	171.664195	170.3319377	155.2103593	162.798663	143.6627395	155.2130499	170.7987778	164.7182054	172.4179519	163.9627176	166.0801438	155.7920644
Pafah1b3	platelet-activating factor acetylhydrolase; isoform 1b; subunit 3	-1.01857362	0.84738427	0.999902145	9.706851327	10.09328008	14.24314618	11.14895115	13.35558131	11.89891406	10.79486658	13.35215756	11.88445644	11.70263448	12.63219669	11.35004831
Pafah2	platelet-activating factor acetylhydrolase 2	1.06640967	0.393360061	0.999902145	24.17888422	25.70338405	20.89882196	22.53766468	26.35020097	29.74728515	25.62781287	23.39747236	21.90224434	21.58066467	23.46929174	23.85678944
Pag1	phosphoprotein associated with glycosphingolipid microdomains 1	-1.068957215	0.478267145	0.999902145	150.2502927	167.3854522	151.3500673	168.9126039	100.9970716	160.1834823	159.3242345	153.1130591	194.6313076	161.131435	159.8305307	133.0919678
Pagr1a	PAXIP1 associated glutamate rich protein 1A	1.103036044	0.260501701	0.999902145	16.47223256	16.23701578	16.37296243	13.66645624	12.27269634	14.08289196	15.71252802	13.47694408	13.19112443	11.89138665	12.03382948	14.38636697
Paics	phosphoribosylaminoimidazole carboxylase; phosphoribosylaminoribosylaminoimidazole; succinocarboxamide synthetase	-1.031772067	0.5319492	0.999902145	177.2529882	166.6958492	163.6630675	163.8176531	184.9567531	181.1195463	163.2423712	182.5626777	179.1379587	189.1296734	183.6322487	172.8532835
Paip1	polyadenylate binding protein-interacting protein 1	-1.00551086	0.917938387	0.999902145	103.9515533	105.9480952	101.2328287	108.9120658	121.0665398	116.2779956	105.1899776	111.0600021	112.8712251	114.3838145	108.9693178	108.439952
Paip2	polyadenylate-binding protein-interacting protein 2	-1.006873978	0.900250298	0.999902145	138.0137771	130.2722733	127.788975	142.538741	160.5557451	148.1339491	136.8149386	144.7523623	139.0045848	145.7795919	138.8876783	147.8398013
Paip2b	poly(A) binding protein interacting protein 2B	-1.02084321	0.721041422	0.999902145	49.82850348	51.4067681	45.12548181	44.1762204	47.93570806	39.46222132	45.89817345	50.72572008	47.60004806	48.06888573	46.73912775	44.89414014
Pak1	p21 protein (Cdc42/Rac)-activated kinase 1	-1.021392133	0.803603499	0.999902145	18.59009103	15.42203043	18.56933544	14.26586222	18.19246752	15.96563153	17.11186257	17.90686551	14.43557013	18.43479518	18.34992782	16.91663251
Pak1ip1	PAK1 interacting protein 1	-1.034969473	0.615110715	0.999902145	48.18128023	46.01532657	48.18709267	50.82962673	55.66028752	47.3697275	47.85724183	48.66674251	48.16004863	49.20139875	53.12171134	59.78656021
Pak2	p21 protein (Cdc42/Rac)-activated kinase 2	-1.001377237	0.981180654	0.999902145	199.5493315	205.8151459	201.99976	201.7001108	193.9807945	199.2691557	197.5860394	198.1609926	207.2002092	206.0544513	204.5751011	190.4205557
Pak3	p21 protein (Cdc42/Rac)-activated kinase 3	-1.263135422	0.077666477	0.999902145	5.294646179	4.200309101	3.460951407	3.056970476	4.259347553	3.012383307	5.037604403	5.365820328	4.977782804	5.096308566	4.853422938	4.120718177
Pak4	p21 protein (Cdc42/Rac)-activated kinase 4	1.01457166	0.794804495	0.999902145	48.29893903	48.33490025	47.32185482	50.11033956	43.09882185	42.47460463	47.85724183	44.0496413	44.61337838	42.783825	48.9996261	47.49669898
Pak6	p21 protein (Cdc42/Rac)-activated kinase 6	1.079898488	0.665845361	0.999902145	2.529664285	2.633029586	4.326189259	3.296732866	5.053463199	5.422289952	2.718707138	3.618809058	2.924447397	3.900878161	3.457232778	4.915944492
Palb2	partner and localizer of BRCA2	1.167629608	0.272117508	0.999902145	3.353275913	3.197250211	3.394394649	2.637386293	2.310154605	2.560525811	3.038555037	2.433337125	2.675558257	2.894199926	2.061042618	1.735039232
Pald1	phosphatase domain containing; paladin 1	-1.005785571	0.931110791	0.999902145	61.88853089	63.6942395	73.94455795	64.61596417	46.2030921	63.8625261	62.93007405	58.46248427	67.88451299	65.43408529	70.27490474	51.40053726
Palld	palladin; cytoskeletal associated protein	-1.025334157	0.822356901	0.999902145	83.42009201	82.56428486	67.75477947	83.19754942	44.03732216	72.1465802	91.31657505	71.50267553	72.67562894	73.61334595	74.92887194	60.00344012
Palm	paralemmin	-1.019705673	0.741882491	0.999902145	38.4744289	36.11012003	36.53966005	36.8634675	29.59885588	34.56709845	36.34271748	36.12569732	34.47114592	35.73707735	39.35926547	34.48390474
Palm2	paralemmin 2	-1.118607789	0.354986789	0.999902145	26.5320603	26.58106058	20.96537872	21.63855572	14.00531229	18.52615734	25.74775584	20.02823634	28.18669513	25.98488195	24.93196715	18.65167175
Palm3	paralemmin 3	1.353858391	0.091128493	0.999902145	2.647323089	1.567279515	1.397691914	1.618396134	2.526731599	1.656810819	1.759163442	0.998292154	1.368890271	1.447099963	1.063763932	1.735039232
Palmd	palmdelphin	-1.137840802	0.22142821	0.999902145	28.70874817	25.26454579	17.30475704	27.0332095	28.44377858	22.5928748	27.10710941	25.70602297	30.73780881	26.61405584	24.06765895	35.85747747
Pam	peptidylglycine alpha-amidating monooxygenase	-1.094957257	0.178942005	0.999902145	364.1539983	351.8229056	353.1501571	381.8216065	389.4054356	356.5155644	371.6632582	383.3441871	417.2626435	410.9134721	384.0852646	438.3865794
Pam16	presequence translocase-asssociated motor 16 homolog (S. cerevisiae)	1.010982917	0.920844879	0.999902145	7.353675248	7.334868131	6.655675783	6.293762744	8.15773345	6.175385779	7.47644463	6.988045078	6.222228505	7.738838933	5.518275396	7.51850334
Pamr1	peptidase domain containing associated with muscle regeneration 1	-1.109816048	0.168114102	0.999902145	46.65171577	47.64529726	71.14917412	66.2943009	51.76190162	69.81198314	54.97385757	65.76249565	67.26229014	61.97362885	72.07000637	70.19679561
Pan2	PAN2 polyA specific ribonuclease subunit homolog (S. cerevisiae)	1.09039179	0.195045874	0.999902145	46.88703338	54.79209185	57.10569822	52.92754765	55.94905684	67.17614774	51.25562575	46.3581919	53.63560971	52.72477257	48.60071463	54.29226931
Pan3	PAN3 polyA specific ribonuclease subunit homolog (S. cerevisiae)	1.039710979	0.531986893	0.999902145	64.59468338	71.53063708	81.99792565	68.51210301	80.2056802	82.31337386	73.04526384	67.50950692	74.4800752	69.71246779	74.33050473	72.65476785
Pank1	pantothenate kinase 1	-1.008595308	0.919835838	0.999902145	25.29664285	25.76607523	25.69090852	27.39285309	22.66839206	27.56330726	24.98811708	28.57611291	25.07558087	26.99156018	25.59681961	24.50742916
Pank2	pantothenate kinase 2	1.062899954	0.244599198	0.999902145	58.06461976	61.7508129	58.50339013	59.70083517	60.64155839	62.5822632	54.69399066	59.27359664	57.80450281	57.75816374	51.65903593	58.70216069
Pank3	pantothenate kinase 3	-1.022333481	0.853380419	0.999902145	199.6669903	210.2035286	195.6103113	200.0817147	128.7911192	194.2234137	194.4675223	179.8173742	221.2002234	193.4080559	205.4394093	159.4790228
Pank4	pantothenate kinase 4	-1.002792	0.967089827	0.999902145	20.8256083	21.0015455	21.56438954	20.79938735	21.22454544	23.57189938	20.47026551	22.14960717	21.09335463	23.53110375	20.54394093	21.5434038
Panx1	pannexin 1	-1.087630418	0.26423943	0.999902145	13.88373887	15.04588335	14.24314618	13.72639684	14.65504328	12.95324822	16.11233789	14.91198905	14.5600147	15.47767787	14.49378357	16.3382861
Paox	polyamine oxidase (exo-N4-amino)	1.070521696	0.405529934	0.999902145	13.76608006	14.48166272	12.84545426	12.88722848	16.74862089	14.53474946	13.27368779	12.79061822	13.68890271	12.89806489	14.02838685	12.86820764
Papd4	PAP associated domain containing 4	-1.008391852	0.898005413	0.999902145	41.3570696	42.44192927	41.1986331	40.87948754	35.22985773	40.21531715	38.94148165	40.30604572	45.48449037	41.96589893	40.09060318	36.65270378
Papd5	PAP associated domain containing 5	1.029160546	0.614133581	0.999902145	70.30113537	78.30128458	70.94950385	81.69903448	86.4142207	86.75663924	75.28419913	76.68131608	78.52452373	74.99752852	75.19481292	80.17327119
Papd7	PAP associated domain containing 7	1.031867264	0.589739592	0.999902145	39.53335813	44.32266469	38.46980603	42.25812128	38.33412798	44.20672503	41.66018879	39.43254008	39.69781786	40.20421202	38.89386875	39.47214253
Papln	papilin; proteoglycan-like sulfated glycoprotein	1.563851137	0.049455574	0.999902145	0.941270432	0.877676529	1.264578399	1.018990159	1.299461965	1.280262905	0.519752835	1.060685414	0.684445136	0.629173897	0.797822949	0.578346411
Papola	poly (A) polymerase alpha	1.014923628	0.804538376	0.999902145	245.3186063	251.2035607	243.8639607	236.6454792	206.6866448	232.5559913	239.5260951	227.2362516	248.1424728	230.4663985	242.9370879	207.1203084
Papolg	poly(A) polymerase gamma	-1.046314399	0.520721964	0.999902145	22.47283156	25.64069287	21.6309463	22.95724887	19.56412181	20.8607544	23.18897265	20.96413523	26.32002658	23.53110375	24.06765895	21.3265239
Pappa	pregnancy-associated plasma protein A	1.042575565	0.73187329	0.999902145	6.000599002	7.460250493	9.451059612	6.173881549	6.13634817	7.003791188	7.676349566	5.241033809	6.6577845	6.22882158	7.180406539	7.446210039
Pappa2	pappalysin 2	-1.134962398	0.405823287	0.999902145	150.8974161	157.8563928	129.9187913	147.45387	55.22713353	172.0823964	206.5817615	117.985654	174.7823987	159.3068307	158.7002816	105.7650999
Papss1	3'-phosphoadenosine 5'-phosphosulfate synthase 1	-1.018635901	0.725161906	0.999902145	83.18477441	77.36091687	70.88294709	77.02366787	85.11475873	76.66515516	80.68163242	81.04884425	75.84896548	83.17678918	79.18392766	79.01657837
Papss2	3'-phosphoadenosine 5'-phosphosulfate synthase 2	-1.047216207	0.625363029	0.999902145	17.06052658	16.8012364	19.36801653	20.19998138	15.01600493	20.71013523	17.0319006	17.34532618	20.22224264	19.5673082	22.80443929	17.42268562
Paqr3	progestin and adipoQ receptor family member III	1.122289457	0.481450023	0.999902145	2.235517275	1.880735418	1.597362188	1.858158524	1.299461965	2.334597063	1.839125417	1.62222475	1.431112556	1.824604301	1.994557372	1.228986123
Paqr4	progestin and adipoQ receptor family member IV	-1.014407038	0.834386895	0.999902145	26.5908897	23.63457509	20.43292465	23.73647663	27.50527827	25.00278145	23.38887758	27.39064098	22.08891119	22.27275595	26.06221633	27.97750762
Paqr5	progestin and adipoQ receptor family member V	1.036440891	0.794203763	0.999902145	3.647422923	4.952603268	5.058313595	3.896138842	5.703194182	6.551933692	4.237984656	5.490606847	5.102227374	4.718804227	3.723173761	5.421997601
Paqr6	progestin and adipoQ receptor family member VI	-1.016806053	0.913170135	0.999902145	3.294446511	2.06880896	1.730475704	2.877148683	3.104270251	2.108668315	3.118517011	2.807696683	3.048891967	1.950439081	1.928072126	2.530265547
Paqr7	progestin and adipoQ receptor family member VII	-1.010954231	0.882100274	0.999902145	31.53255946	32.975561	29.41808696	37.88245766	35.44643472	40.81779381	32.98431454	35.00261865	33.60003393	35.98874691	33.90747532	38.89379612
Paqr8	progestin and adipoQ receptor family member VIII	-1.032521435	0.688638179	0.999902145	32.7091475	34.79360524	41.1986331	33.26703165	33.49724178	30.65100015	35.06332588	35.75133777	37.58226017	38.56835989	34.17341631	31.66446599
Paqr9	progestin and adipoQ receptor family member IX	-1.117470443	0.718319717	0.999902145	0.764782226	0.438838264	1.464248672	1.138871354	2.165769942	0.527167079	1.319372582	1.497438231	0.933334276	0.943760845	0.46539672	2.096505739
Pard3	par-3 family cell polarity regulator	-1.015028573	0.805931293	0.999902145	91.00908487	83.81810847	87.122796	93.5672728	83.74310444	98.42962455	83.48030153	90.59501298	90.47120246	97.58487142	98.59761942	85.16150899
Pard3b	par-3 family cell polarity regulator beta	-1.004311412	0.944551347	0.999902145	48.88723305	51.53215046	44.99236829	53.82665661	47.14159241	50.98458747	46.45790727	49.78982118	51.02227374	52.59893779	49.73096381	49.23173822
Pard6a	par-6 family cell polarity regulator alpha	-1.079083817	0.593624014	0.999902145	2.823811295	3.197250211	2.861940587	2.877148683	3.754001233	2.635835393	3.678250834	2.745303424	3.671114818	3.082952095	2.592924583	3.75925167
Pard6b	par-6 family cell polarity regulator beta	1.000791419	0.993211187	0.999902145	110.2462993	124.4419935	106.8235963	131.8693146	117.9622695	184.7344063	116.3046921	114.3044516	123.4490135	135.6498922	158.0354291	127.6699702
Pard6g	par-6 family cell polarity regulator gamma	-1.072766341	0.311969179	0.999902145	38.82740531	37.11317892	34.8757411	47.23319088	38.69508964	44.65858252	39.94100634	44.86075367	39.07559501	45.67802492	44.74457038	44.82184683
Parg	poly (ADP-ribose) glycohydrolase	-1.042005468	0.404646352	0.999902145	57.94696095	56.54744491	53.77786033	54.66582498	54.43301788	56.55749659	59.09189926	55.09324825	58.11561424	57.00315507	61.09994083	57.54546787
Park2	Parkinson disease (autosomal recessive; juvenile) 2; parkin	1.076545339	0.642438308	0.999902145	2.000199667	2.256882502	1.930145977	2.637386293	2.743308594	2.033358732	1.999049366	2.682910164	1.804446266	2.768365147	0.997278686	2.385678944
Park7	Parkinson disease (autosomal recessive; early onset) 7	1.013443345	0.804894632	0.999902145	57.77047275	61.81350408	59.30207123	63.47709282	68.14956085	59.64518948	58.09237458	62.5804394	56.56005711	62.16238102	62.49613099	63.47351858
Parl	presenilin associated; rhomboid-like	1.008243538	0.928912169	0.999902145	31.76787707	29.0887078	38.27013575	33.74655643	41.29401357	29.9732139	28.18659606	34.19150627	31.29780938	33.28329915	35.56960647	40.12278225
Parm1	prostate androgen-regulated mucin-like protein 1	-1.078619305	0.474688351	0.999902145	16.17808555	17.92967765	14.44281645	16.06408015	16.0988899	19.88172983	18.75108305	13.22737104	22.02668891	15.16309092	15.69051799	23.63990954
Parn	poly(A)-specific ribonuclease (deadenylation nuclease)	-1.044353441	0.481204744	0.999902145	40.12165215	39.30737024	40.86584931	37.16317049	35.51862705	40.06469798	40.94053102	41.80348395	38.45337216	41.27380764	44.27917366	36.58041048
Parp1	poly (ADP-ribose) polymerase family; member 1	-1.054778434	0.560165683	0.999902145	73.71324069	65.6376661	55.30866576	57.60291426	52.70040193	47.821585	70.08667078	67.82147321	62.09784048	60.08610716	62.56261623	49.44861812
Parp10	poly (ADP-ribose) polymerase family; member 10	-1.005727956	0.954381169	0.999902145	23.17878438	25.57800169	27.42138423	21.39879333	19.05877549	21.53854064	22.74918179	25.33166341	23.08446775	24.72653415	23.07038027	20.02524447
Parp11	poly (ADP-ribose) polymerase family; member 11	1.014022347	0.903159831	0.999902145	17.23701478	17.61622175	15.10838403	15.64449596	14.36627395	14.98660695	18.11138726	17.84447225	15.43112669	16.29560393	12.63219669	13.22967415
Parp12	poly (ADP-ribose) polymerase family; member 12	-1.001236658	0.986670662	0.999902145	41.00409318	42.12847337	48.85266025	40.75960634	40.2111286	47.06848917	41.02049299	50.5385403	41.68893098	41.96589893	42.750013	42.36387459
Parp14	poly (ADP-ribose) polymerase family; member 14	1.035166155	0.771483114	0.999902145	53.2406088	56.98628317	70.35049303	53.58689422	38.47851264	58.51554574	58.41222248	62.83001244	52.88894229	47.56554661	55.91409166	42.21928799
Parp16	poly (ADP-ribose) polymerase family; member 16	1.043382101	0.669887534	0.999902145	7.824310464	6.896029867	9.051719065	8.451624256	8.663079769	7.229719936	6.316995997	8.29830353	8.400008482	9.123021506	6.582039327	7.51850334
Parp2	poly (ADP-ribose) polymerase family; member 2	-1.049398414	0.451028988	0.999902145	20.41380249	22.9449721	19.1017895	21.57861512	18.6256215	21.46323106	21.62971414	22.89832628	22.08891119	22.08400378	20.27799995	21.3265239
Parp3	poly (ADP-ribose) polymerase family; member 3	1.046686833	0.544681705	0.999902145	42.06302242	37.42663482	49.38511431	39.02132901	35.66301172	35.01895594	38.58165277	38.43424793	40.75559671	38.63127728	36.6333704	34.91766455
Parp4	poly (ADP-ribose) polymerase family; member 4	-1.022004399	0.767255993	0.999902145	60.35896644	66.76610735	67.88789299	60.18035995	53.13355592	64.91686026	64.76919946	61.89411355	68.88006955	60.90403323	64.82311459	60.14802672
Parp6	poly (ADP-ribose) polymerase family; member 6	-1.007313265	0.912652126	0.999902145	17.00169717	19.55964835	19.23490301	18.40176345	18.19246752	21.3126119	19.63066478	19.71627004	18.04446266	18.56062996	19.81260323	18.57937845
Parp8	poly (ADP-ribose) polymerase family; member 8	1.073443161	0.310830645	0.999902145	21.41390232	24.01072217	29.21841669	23.19701126	22.5240074	25.60525811	22.98906771	20.4025959	27.31558314	21.64358206	22.07310158	21.3988172
Parp9	poly (ADP-ribose) polymerase family; member 9	-1.011936771	0.883348759	0.999902145	34.29754136	32.85017864	39.9340547	35.96435854	31.69243349	33.73869304	35.98288859	38.99578727	34.22225678	38.25377294	34.43935729	28.98961384
Parpbp	PARP1 binding protein	1.099485657	0.638878603	0.999902145	7.647822258	6.833338686	4.459302775	2.397623903	3.970578228	2.861764141	6.197053035	4.866674251	5.102227374	2.579612978	2.991836058	3.831544971
Pars2	prolyl-tRNA synthetase (mitochondrial)(putative)	1.028203101	0.819309698	0.999902145	5.765281394	4.701838546	5.257983869	5.994059756	5.847578844	5.874147448	6.516900934	5.490606847	5.226671944	4.718804227	5.651245887	4.771357889
Parva	parvin; alpha	-1.038322954	0.599588371	0.999902145	400.8047157	396.7097909	355.2134166	372.1711703	327.175646	374.2133163	382.4581247	368.6193779	388.8892816	396.2537203	406.3578219	369.1295967
Parvb	parvin; beta	-1.05568133	0.520867588	0.999902145	129.365855	123.4389346	124.5942507	125.3957301	83.02118112	107.3914649	122.1419163	112.6198336	136.0179151	120.1722143	123.1971603	117.8380812
Parvg	parvin; gamma	-1.001412258	0.990080069	0.999902145	7.530163454	7.460250493	10.11662719	7.852218281	7.435810135	7.530958267	7.436463642	8.485483309	7.777785631	7.675921543	8.576596699	8.096849751
Pask	PAS domain containing serine/threonine kinase	1.114249473	0.376345663	0.999902145	10.23631595	8.337927021	7.587470393	5.934119159	9.312810752	5.949457031	8.396007338	7.175224857	7.591118776	6.920912867	5.318819658	7.012450231
Patl1	protein associated with topoisomerase II homolog 1 (yeast)	1.050239767	0.440376569	0.999902145	59.88833122	64.0076954	66.95609838	62.99756804	49.45174702	63.18473986	57.65258372	57.96333819	59.17339308	61.34445496	58.57350149	54.29226931
Patz1	POZ (BTB) and AT hook containing zinc finger 1	1.003893506	0.945179623	0.999902145	40.23931096	36.98779656	42.86255204	40.10025977	41.00524424	41.04372256	40.66066411	37.31116926	39.88448472	41.96589893	41.48679334	39.90590234
Pawr	PRKC; apoptosis; WT1; regulator	1.000669856	0.99161803	0.999902145	28.47343056	31.53366385	32.21347079	34.64566539	29.52666355	36.29921885	29.50596865	33.00603434	29.61780768	32.33953831	34.04044581	34.19473154
Pax5	paired box 5	-1.325700559	0.211402477	0.999902145	0.647123422	1.00305889	0.998351367	0.899108963	1.660423622	0.677786244	0.639695797	1.185471933	2.115557692	1.635852132	1.196734423	1.08439952
Paxbp1	PAX3 and PAX7 binding protein 1	1.08609115	0.377755237	0.999902145	36.47422923	40.05966441	42.19698447	39.74061618	55.73247985	44.88451127	42.49978953	40.30604572	39.32448415	36.74375558	35.0377245	44.46038033
Paxip1	PAX interacting (with transcription-activation domain) protein 1	1.040979247	0.578234556	0.999902145	35.17998239	33.85323753	33.74427622	33.02726926	41.00524424	45.33636877	34.14376317	34.56586583	34.84447963	33.5978861	39.02683924	37.08646359
Pbdc1	polysaccharide biosynthesis domain containing 1	-1.066355483	0.49916226	0.999902145	25.64961927	21.25231023	20.10014087	26.43380353	22.88496906	17.17058485	21.30986624	25.76841623	24.51558031	23.27943419	19.21423602	28.55585403
Pbk	PDZ binding kinase	1.009319682	0.950481803	0.999902145	18.94306744	15.42203043	12.44611371	10.18990159	13.64435064	7.455648684	14.99287025	13.16497778	14.00001414	12.14305621	12.10031472	10.9885818
Pbld1	phenazine biosynthesis-like protein domain containing 1	1.172670209	0.362961852	0.999902145	2.000199667	1.629970696	2.795383829	2.337683305	2.743308594	2.334597063	2.039030354	2.433337125	2.177779977	1.950439081	1.39619016	1.735039232
Pbld2	phenazine biosynthesis-like protein domain containing 2	-1.062684275	0.689191949	0.999902145	5.235816777	5.077985629	7.920254182	5.754297366	7.508002467	5.34698037	5.637319213	7.549584415	7.155562781	5.347978124	7.113921293	6.361810518
Pbrm1	polybromo 1	-1.016158947	0.773166168	0.999902145	218.6688872	231.0796917	207.4574142	206.4953586	210.8016077	206.1976374	220.2552592	207.3328017	234.5780146	209.7036599	220.5980453	208.9276409
Pbx1	pre B cell leukemia homeobox 1	-1.004497627	0.952283877	0.999902145	289.4994872	257.7861347	272.2836963	323.499405	304.0019076	321.1953701	276.0287365	306.9124441	288.0891798	299.8642793	287.0168058	318.3796991
Pbx2	pre B cell leukemia homeobox 2	1.073723765	0.281366093	0.999902145	66.35956544	70.08873992	74.87635256	67.79281584	80.99979584	77.3429414	69.24707005	64.95138327	63.65339761	69.77538518	64.82311459	74.82356689
Pbx3	pre B cell leukemia homeobox 3	1.05650087	0.360664152	0.999902145	42.35716943	41.56425274	42.86255204	40.57978455	44.90363014	42.54991421	37.62210907	39.18296705	43.30671039	41.77714676	39.02683924	40.33966215
Pbx4	pre B cell leukemia homeobox 4	-1.048953528	0.810067216	0.999902145	1.529564452	1.504588335	2.196373008	2.337683305	3.465231908	2.711144976	2.118992328	2.183764087	1.928890837	3.082952095	2.393468846	2.67485215
Pbxip1	pre B cell leukemia transcription factor interacting protein 1	-1.01698352	0.764670873	0.999902145	139.4256827	135.3502589	142.8308023	140.6805825	163.371246	144.0672316	140.4931895	145.3762949	142.3645882	147.9817006	147.7967013	156.4427041
Pcbd1	pterin 4 alpha carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 1	-1.050525591	0.693647959	0.999902145	7.236016444	7.773706396	8.386151487	6.713346927	9.601580078	7.003791188	6.71680587	9.483775463	7.031118211	8.053425882	7.978229488	9.904182284
Pcbd2	pterin 4 alpha carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 2	-1.001245054	0.991086674	0.999902145	6.23591661	5.391441532	5.324540627	6.173881549	6.713886821	6.175385779	5.757262175	6.364112482	5.040005089	6.040069411	5.119363921	7.807676545
Pcbp1	poly(rC) binding protein 1	1.042125037	0.431679037	0.999902145	225.2577802	210.015455	218.3727224	224.1778349	210.6572231	214.2557627	214.9377879	214.6328131	195.3157528	214.4224641	206.5031732	204.2285763
Pcbp2	poly(rC) binding protein 2	1.037157035	0.616348935	0.999902145	347.6229363	354.5813175	389.4235901	372.7106356	389.1888586	425.9509996	342.9968903	365.6245014	358.4003619	375.9314035	371.1871269	383.6605502
Pcbp3	poly(rC) binding protein 3	1.003739106	0.958386878	0.999902145	25.35547226	21.0015455	23.361422	23.25695185	18.91439083	20.4088969	22.74918179	20.4025959	21.2177992	21.07732555	23.46929174	23.06156313
Pcbp4	poly(rC) binding protein 4	1.018138573	0.778420299	0.999902145	28.94406578	28.64986954	29.21841669	28.77148683	25.98923931	28.16578392	28.78631087	26.2675623	24.45335802	26.42530367	29.45296386	31.44758609
Pcca	propionyl-Coenzyme A carboxylase; alpha polypeptide	-1.011098339	0.885605236	0.999902145	24.47303123	24.44956044	18.76900571	24.15606082	23.75127703	26.35835393	24.5883072	24.83251733	23.95557974	22.20983856	24.66602617	23.20614973
Pccb	propionyl Coenzyme A carboxylase; beta polypeptide	-1.019000811	0.753257025	0.999902145	73.59558188	73.28599013	66.35708756	71.3892517	90.60137592	70.18853105	67.8077545	79.86337232	70.43562668	81.10051532	75.4607539	79.37804488
Pcdh1	protocadherin 1	1.014258893	0.920716097	0.999902145	278.5572184	274.5873711	251.1852041	255.7665298	108.0719201	225.1003426	249.4413799	203.0276668	258.5958167	233.4864332	246.1948649	182.9743457
Pcdh12	protocadherin 12	-1.04469565	0.747832775	0.999902145	103.9515533	104.8823452	84.66019596	94.34650056	48.87420837	69.28481606	93.47554836	86.5394511	98.00009895	90.47520639	85.10111453	75.1127401
Pcdh17	protocadherin 17	-1.046868179	0.614484649	0.999902145	297.5591152	292.266284	303.4988157	266.0763126	191.5262552	206.8754236	285.5042305	251.0080835	327.9114422	276.6477625	259.2259731	230.6156313
Pcdh18	protocadherin 18	-1.055893364	0.603729116	0.999902145	155.3684506	174.7830115	120.667402	170.9505842	84.89818174	140.2264429	152.3675427	134.1455082	192.5779722	144.5212441	141.6135734	129.1158362
Pcdh19	protocadherin 19	1.085937183	0.388820181	0.999902145	11.41290399	13.85475091	11.51431911	13.42669385	11.40638836	12.20015239	8.396007338	10.48206762	15.18223755	10.69595625	11.634918	11.85610142
Pcdh20	protocadherin 20	1.052063045	0.720016656	0.999902145	5.588793189	5.328750352	4.326189259	5.274772586	2.815500925	7.154410354	4.957642428	4.92906751	4.480004524	5.599647683	4.720452447	4.265304779
Pcdh7	protocadherin 7	-1.121646018	0.186981755	0.999902145	46.76937458	36.79972302	28.8856329	34.94536838	34.43574208	27.18675934	38.98146264	30.759877	45.54671266	34.91915128	35.63609171	48.94256501
Pcdh9	protocadherin 9	1.103866317	0.48734365	0.999902145	4.529863953	3.197250211	4.193075743	3.416614061	2.598923931	3.464240803	3.678250834	2.994876462	3.360003393	3.208786875	3.856144252	2.241092342
Pcdha10	protocadherin alpha 10	-1.377520905	0.383041907	0.999902145	1.47073505	0.313455903	0.59901082	1.018990159	0.433153988	0.451857496	0.959543696	0.187179779	0.746667421	1.824604301	1.529160652	0.722933013
Pcdhac2	protocadherin alpha subfamily C; 2	1.05596277	0.662595681	0.999902145	13.29544485	15.10857453	11.58087586	16.66348612	11.40638836	21.3126119	14.07330754	15.22395535	11.88445644	17.36519956	11.56843276	14.45866027
Pcdhb10	protocadherin beta 10	-1.202519012	0.315509568	0.999902145	2.823811295	3.07186785	2.795383829	4.075960634	1.01069264	2.711144976	3.758212808	4.055561876	3.422225678	2.579612978	3.523718024	2.530265547
Pcdhb11	protocadherin beta 11	-1.039486011	0.821364668	0.999902145	6.353575414	4.263000281	4.259632501	6.89316872	4.331539885	5.422289952	6.796767845	7.112831597	5.475561084	5.788399852	5.052878675	2.457972246
Pcdhb12	protocadherin beta 12	-1.080691635	0.665003607	0.999902145	3.235617109	2.946485489	2.662270313	4.255782427	1.371654297	3.313621638	3.358402935	2.932483202	3.608892533	3.649208603	3.457232778	2.241092342
Pcdhb13	protocadherin beta 13	1.066956456	0.758790726	0.999902145	3.941569933	4.200309101	2.928497345	3.416614061	1.588231291	2.108668315	3.038555037	2.870089943	2.426669117	3.775043382	2.659409829	2.313385643
Pcdhb14	protocadherin beta 14	1.005478815	0.971306534	0.999902145	7.765481062	5.328750352	6.988459572	7.552515293	3.970578228	4.819813291	6.117091061	6.364112482	6.16000622	7.109665036	5.983672116	4.554477985
Pcdhb15	protocadherin beta 15	-1.1054463	0.562146426	0.999902145	3.588593521	2.946485489	1.863589219	2.277742707	1.732615954	2.711144976	4.158022682	2.682910164	2.862225112	2.894199926	2.326983601	1.662745931
Pcdhb16	protocadherin beta 16	-1.025365366	0.861732334	0.999902145	23.5905902	25.2018546	16.50607594	20.43974377	10.17911873	13.32979613	21.58973315	17.78207899	18.66668551	21.14024294	18.08398684	14.82012678
Pcdhb17	protocadherin beta 17	-1.058202717	0.438897657	0.999902145	24.64951943	22.00460439	20.03358411	24.39582321	18.12027518	18.60146692	26.1875467	22.27439369	25.01335859	22.08400378	19.87908847	19.73607127
